"x"
"1" "남친이랑 만난지 220일 됬고 부모님 얼굴도 몇번봤는데요 다음주에 설이라서 남자친구 부모님께 설선물 해드리고싶은데 뭐가좋을까요? 추천좀 해주세요 (해드리는게 좋겠조?)"
"303" "회사에서 프로젝트 하날 하는데 여러 분의 도움을 많이 받았어요.마음 같아선 몇 십만원 짜리 한우선물세트라도 쏘고 싶지만 그럴 여유가 안돼서2만원대 선물세트로 맞추려고 하거든요.제 마음은 정말 넘치게 선물하고 싶은데 도움 주신 모든 분께 드릴 거라 부담이 좀 가긴 가요.그래서 2만원대 선물세트로 정한 거니까 이선 넘기지 마시고 추천해 주시되주고 욕먹을 만한 포장까보면 별거 아닌 그런 선물세트 말구요.구성 짱짱하고 품질도 좋으면서 누구나 좋아할 만한 그런 선물세트 추천해 주셨으면 좋겠습니다!지식인님들 믿습니다!"
"304" "저기요 이번에 추석 다가오는데 선물용 아는 지인에게 해줄려고 하는데좀 괜찮다 싶으면 가격들이 명절 대목이라 그런지 만만치 않네요근데 문제는 가격이 아니라 비싸게 구입했는데 너무 아닐까봐 그것도 걱정이네요천지어굴비 회사동료가 크고 진짜 영광굴비라며 알려주던데드셔보신분 천지어굴비 믿을만한곳인지 알려주셨음 해요검색해보니까 종류 어마어마 하던데 진짜 믿고설선물 할만한 영광법성포굴비 파는곳 알려주셨음 해요믿고 살만한데는 어디인지?천지어굴비도 드셔보신분이 알려주세요"
"305" "명절마다 시댁에 선물을 뭐로 해야할지 고민이에요...이번 설선물도 물론 고민이...날짜 닥쳐서머리아프지 않게 미리미리 준비해놓을려구요설선물세트 베스트가 뭘까요??작년 추석에는 육포, 설에는 사케,제작년 곳감, 설에는 와인세트,그전 명절에는 한과,과일 또 와인 등등이렇게 선물종류는 뻔하구요이번에는 건강식품으로 할까 생각중인데...설선물세트로 어떤가요?뭘로 해야 잘했다 소문이 날까요?ㅋㅋ되도록이면 흔하지 않으면서 가치있는 걸로다가....가격도 너무 저렴하지 않은걸로...설선물세트 베스트 아이디어 있음 부탁드려요"
"306" "제가 월요일 오늘 밤에 후드티랑 폴라티 주문하려는데금요일이 설날이라서 그러는데 금요일 전까지는올 수 있나요? 둘다 번개배송이라고 써져있습니다."
"307" "제가 다문화지역에 사는데친구가 중국인이예요친구 가족들에게 설선물을하고싶은데 무엇을 해드리면좋은까요월병을 해드리고싶었는데그건대부분 추석때 먹는음식라서요좋을듯한 선물과 파는곳좀알려주세요"
"308" "선물 받으면.. 우아 이거 명품이네?! 라는 말이 나올법한.. 상당히포장도 고급진게 뭐가 있을까요?!이왕이면 맛도 좀 좋고 그러면 더더욱 좋을것 같다는게 개인적인 생각입니다. 너무 비싼건.. 서로한테 부담되구요.. 적당한 선으로포장 깔끔하고 예쁜걸로 찾아봅니다."
"309" "홍보같은거 말구요~ 진짜 간에 좋은 건강식품찾아요~아빠랑 엄마께 이번에 설선물로 챙겨드릴려구요~요즘 너무 피곤해 하신다고 엄마 그러는데멀리 떨어져있는 딸이 해드릴것은 없고간에 좋은 건강식품 정도 챙겨드리고싶어서요~정보공유해요~?"
"310" "이번 설에 선물을 준비했어야되는데.. 제가 미리 준비했던 선물이갑자기 물량부족으로 취소됬더라구요 ㅜㅜ... 지금 너무 갑작스러워서당황스럽기도한데.. 이번주에 당장 설이 껴있어서.. 지금 주문해도 날짜맞춰올까요?후...설 선물 순위 혹시 아시는분 있으면 저도 설 선물 순위 공유좀 부탁드려요설선물순위 어떻게 될까요?"
"311" "요즘 어린이집 말도많고 탈도 많더라구요..저도 애엄마인지라 아무래도 신경이 많이쓰입니다.다행히도 저희애 맡긴곳 교사분들이 너무착하시고아이도 선생님을 너무좋아하더라구요 ~^^그래서이번에 스승의날선물 사서 나눠드리려고하는데요 어린이집선생님들에게 , 아무래도 젊은분들이많은거같아 뭐가좋을지 감이 잘안오더라구요..어린이집선생님 스승의날선물 사드린적있는분들 혹시계신가요? 어떤제품이 좋은지 답변좀주세요~"
"312" "우선 간단히 소개하자면 남자친구는 이제 25살,저는 21살이예요! 남자친구랑은 고작 한달정도밖엔 안됬지만은 남자친구 아버님이 저를 간단히 보고 싶어하셔서 2월초나 그쯤에 뵙기로했는데 우선 어머님은말고 저랑남자친구랑 아버님끼리 외식하고싶다고 하셨는데 옷차림하고 신발등 그리고 이제곧설날인데 간단한 설선물 등 어떻게해야될지 모르겠어서요ㅠㅠ남자친구는 그냥 검정색스키니에 위에는 털종류빼고 원래잘입던 코트에 신고벗기편한 신발신으랬는데 예의상 쫌아닌거같아서요!치마입을라했는데 치마가 다짧아서.. 조언부탁드려요!!!특히 신발이 문제예용ㅠ 아맞다 남자친구가 부모님한테 여자친구 안보여줄라하는데 보여드리는건 처음이래요!그래서 아버님이 더 뵙고싶은거구 그래서 더 걱정이예요 신경쓰이구요.. 제가 갖고있는 옷은 스키니중 색은 거의다있구요 코트는 거의다 긴데 크림베이지,베이지,조금 박시한 네이비코트가있고요 치마는 쫌다짧고..신발은 운동화랑 7센치 통굽구두등 있어요 코트는 갠적으로 크림베이지가 젤나은거같아요!조언부탁드릴게요!"
"313" "굴비 선물을 하려고 하는데요영광법성포에서 하는것좀 알려주세요마트나 시장상품 믿을수가 없네요선물용이라 가격은 다 비슷한데 맛이 일단 있어야 좋잖아요이바지나 선물용 굴비세트를 전문적으로 하시는곳 있으면 추천좀 부탁드립니다영광법성포에서 유명한집 택배로 가능한곳이나 쇼핑몰도 좋아요선물용이라서 맛이 신경쓰이네요맛만 좋다면 추석이나 설선물도 이런걸로 싹 돌리면 좋을텐데맛있는곳을 몰라서 못햇는데 이번에는 꼭 굴비선물세트를 선물해야 할곳이 있어서요........."
"314" "18일날 저녁에 설선물로 생송고버섯을 받고 20일날 아침에정리해서 맛을보니 시큼한맛이 나던데 냉장보관을 안했는데 (박스에 냉장보관 이라고 써있네요 오늘 아침에야 봄) 상한건지요? 상태는 깨끗하고 어디한군데도 무른것이 없는데 버려야 하는건지 ㅜㅜ"
"315" "이번 설날 선물세트로 간장게장 선물하려고 하는데?맛집 좀 추천 좀 해주세요~~?배송 안전하고 진짜 맛있는 간장게장 맛집으로 추천해주세요!!"
"316" "이번 설선물로 금강제화상품권드리려고하는데요 그냥 백화점이 나을까요?/ 신발 갖고싶다고하셔서..금강제화상품권 시세는 요즘 얼마하나요?"
"317" "근로계약서를 썼고, 중견기업에서 3주정도 사무보조를 하기로 했던 알바생입니다.연말정산일이 급해서 고용된것 같은데 2주 초반쯤되자 그 일은 거의 마무리 되었고, 앞으로 무슨 일을 하게되냐고 물었을 때 분명히 다른 일거리가 있다고 그것에 대해서 설명도 해줬었습니다. 그런데 2주째 수요일이 되던 어제 일이 거의 마무리가 되어서 내일부터 안 나와도 된다는 카톡을 같이 일하던 여자 상사로부터 받았습니다. 저는 근로계약서상 남아있는 근무일자는 상관없는거냐고 물었지만 상관없다는 답변을 받았고, 혹시나 하며 같이 일했던 다른 알바생에게 이 카톡을 받았냐고 물어보았습니다. 근데 자긴 그런말 못들었다고 하더군요. 해고당한건 5명 중 저 뿐이었습니다. 게다가 오늘 나갔던 다른 4명에겐 설이라고 선물까지 챙겨주었다고 하더군요. 사무실에서 그 여자 상사분의 비위 맞춰주지 않고 꿋꿋이 제 일 한 것 밖에 생각나는 잘못이 없습니다. 설선물 안주려고, 그게 뭐라고 저를 하루빨리 제대로된 이유 설명도 없이 해고했는지, ('일이 마무리가 되어간다'는건 다른 사람들은 해고시키지 않은걸로 보아 정당한 사유가 아닌 것 같습니다) 기분이 엄청 나쁘네요.그런데 제가 갖고있는 근로계약서를 다시 확인해보니, 근무일자 바로 밑에 '업무 사정상 근무기간이 변경될 수도 있다'라는 식으로 괄호치고 적혀있던데, 이 경우에도 부당해고 사유로 신고가 가능한 건가요?"
"318" "도와주세용!!! 설선물추천을 좀 받고싶어요,..지금 제가 생각하고 있는 설날선물세트는 골다공증에 좋은 음식이라는 생녹용즙인데이정도면 괜찮을까요?? 굴비나 과일같은 설선물셋트보다는 이렇게 건강보조식품이나을거 같아서요.. 괜찮겠죠?"
"319" "키위효능 어떤것들이 있나요?/ 설선물로 드리려고하는데 지금 주문해도 빨리갈까요?? 요즘 키위 얼마하는지?"
"320" "설선물세트 추천 해주세요.친척네 갈때마다 매 2년동안 홈삼만 준비해갔던거 같네요~좋아는 하셨지만 이번엔 다른 설선물세트 준비 해가고 싶은데설선물세트 추천 해주실만한거 뭐 없으신가요?"
"321" "올 가을에 결혼을 하는데요시댁에 설선물세트를 보내드리려구요제가 명절선물은 처음이라 굉장히 고민이 되는데요ㅠㅠ설선물세트 어떤걸 해드려야하는지 추천해주세요~!!시부모님께서 많이 기뻐하시고 좋아하셨으면 좋겠는데요좋은 설선물세트 많이 추천해주세요~^^"
"322" "아직 한 번도 보리굴비를 먹어보지 못했어요그런데 주변에서는 법성포보리굴비가 정말 맛있다면서 설선물로 해야겠다며 난리네요그래서 저도 이번 기회에 보리굴비 맛집에서 한 번 그 맛을 보려고 하는데요유명한 보리굴비정식집으로 추천해주세요 !!!"
"323" "이번 설선물로 스팸선물세트로 다 하려고하는데요 구성 꽤 여러개있잖아요? 보통 크기로 할 생각인데 스팸선물세트 가격 어디가 제일 저렴한가요"
"324" "회사에서?설선물을 고르라는 지시를 받아 여기저기 알아보고 있는중이예요계획보고서를 올려야하는데 맨날 하던거 말고 특별하면서도 고급스러운 설선물을 찾아보려구요?1.가격은 최대 10만원이 넘지 않는 설선물이여하구요?2.설선물을 받으실분들이 회사 거래처 사장님들하고회사 중역분들이셔서?이왕이면 더비싸보이면서 고급스러운 그런 설선물이였으면 합니다?3.과일이나 햄셋트 늘하던선물 말구요받아보셨을때 고마움과?성의가 느껴지는 설선물로 추천좀 해주세요?4.식료품 위주의 설선물들을 추천해주세요 먹는게 그래도 가장 좋아들하시는것 같아서요??"
"325" "2012 흑룡의 해를 맞이해서 저희 부장님께 보내드릴 설선물을 고르고 있습니다그런데 무엇을 보내드려야 할지 너무 고민이 되네요비싼것을 보내자니..저의 주머니 사정도 여의치 않고,직장상사님께서 부담스러워 하실 수 도 있을것같단 생각도 들고.....적당한 가격에 부장님께서 기뻐하실만한 설선물이 뭐가 있을까요?다른 분들은 직장상사님께 어떤 명절선물 하시는지 궁금해요괜찮았던 명절선물 추천해주세요"
"326" "딸아이가 아이엠스타카드 맞나요 그게 그렇게 갖고싶다고... 요즘 장난감 종류는 왜이렇게 많은지 세트로 따로 구매가되는건가요?? 얼마정도하는지 궁금합니다"
"327" "곶감이 설선물로 와서 냉장고에 넣어놨는데 먹을려고 꺼냈더니 곶감에 흰색으로 뭐가 생겼습니다 이거 곰팡이 인가요?"
"328" "올해가을에 결혼하는남자인데요예비장인장모님께 설날때 인사드리러 가려고 하는데요여자친구부모님 설날선물 추천 바랍니다 .어떤게좋을까요 ???두분다 50대 중반이시구요한 서너번뵀습니다 집으로 초대받은건 처음이구요여자친구는 그냥 오라고 하는데 빈손으로 가는건 아닌것 같아서요그래도 기왕이면 괜찮은 설날선물 준비하고 싶은데요인사하러 가면서 서로 부담되지 않는선에서 준비하면 괜찮을만한 여자친구부모님 설날선물 추천 해주세요광고글은 거절하겠습니다 !!!"
"329" "한우선물세트 반값에 살수있는곳이 있다고 지인한테들었는데 당췌 찾을수가 없네요..이런 이제설인데 빨리 한우선물세트찾아야되는데 저번설에도 괜히 한우설물세트 를 돌렸더니더 줄일수가없네요.;; 반값한우 있다고 해서 한우선물세트 준비 할려고하는데 영...시원찬습니다? 아시는곳있으면 알려주시면 감사하겠습니다!!"
"330" "??하하하....뭐?설선물이라고 스마트폰을 사주신다는 저희의통크신 부모님...ㅋㅋ?덕에 스마트폰을?알아야할것같아서ㅠㅠ?지금 현재는 몽글몽글쓰고 있구용...ㅠㅠㅠㅠ 그래서 스마트폰 추천좀 해주세요오오유ㅠ??그리고 테이크야누스 질문좀 할게요옹?1.테이크 야누스 셀카기능 잇나용??2.기본알이얼마죵??3.대략 가격이 얼마쯤..??4.스펙좀..ㅠ.ㅠ?5.중학생이 쓰기 좋은폰인가요..??6.그 외 다른폰 사진 하고 설명좀 부탁드려요??조금 많지만 똑똑하신 지식인 여러분들이라면 가능할거라 믿어요?내공드립니다^.^"
"331" "안녕하세요. 제가 설선물세트 여러명꺼 준비하는게 처음이여서요.아마도 직장 다닌지 얼마안돼 결혼을 하게돼서요.경황이없어 선물이나 감사표현 제대로 못한듯해요.이번에 설선물세트 돌리려고하는데요 가격대별로 괜찮은거 있을까요??아무래도 상사분이나 다른주변지인들한테도 다 돌리려구요!큰맘먹고 설선물세트 물어보니깐 좋은곳있을 추천부탁해요~~"
"332" "제가 아는 지인께서 \"비서삼종\" 이라는 책을 구하고 계십니다.?이번 설선물로 이 책을 드리고 싶은데 아무리 검색을 해도 고서적이라?구하질 못하고 있네요.?혹시 복사본이라도 좋으니 이책을 판매하는 곳이 있다면 알려주세요?읽어주셔서 감사합니다.?좋은 하루되세요????"
"333" "남자친구부모님 설날선물이요 뭐가 좋을까요 그래도 부모님드릴려면 한우세트나 굴비같은게 좋을까요 아님 토종꿀같은것도 괜찮을까요 아시는분들이 답변 좀 해보신분들이요 남자친구부모님 설선물 명절선물로 센스있고 괜찮은것 좀 알려주심 감사하겠습니다 . 광고답변하지마시구요 성의있게 답변 좀 해주시면 감사하겠습니다 . 남친부모님이 교육자이시고 해서 좀 걱정되요 선물선택에 있어서도 …"
"334" "이번 설선물로 친한 지인들이나 친구몇명한테 스타벅스 선물세트 이거 할까하는데어떤가요? 가격은 저렴한건 아닌것 같아서 굳이 이걸 해야하나 싶기도 한데커피 요즘 많이 마시니까 찻잔이나 텀블러 좋을것 같기도 하고그냥 많이들 하는 선물세트가 좋을것 같기도 하고 고민입니다저는 원래 이것저것 사주고 퍼주는거 좋아하는 성격이라그냥 넘어가긴 싫은데요 뻔한 선물 억지로 챙겨주는것이 아니고친구들이나 지인들 기쁘게 해주고 싶은 마음으로 준비하는거라서 더 고민이 되네요스타벅스 선물세트 가격대로 혹시 더 괜찮은거나지인들한테 가볍게 줄수 있는선물인데도 실용성있는기분좋은선물 뭐가 있을지좀 알려주세요^^"
"335" "제가 할머니 할아버지께 선물 드리려고 하는데요 어떤게 제일 낳을까요?조건1.비싸진 않다.2.효율적으로 많이 쓴다."
"336" "설선물을 뭐할지 고민입니다.?자연산 송이는 채집기간이 9~10월인걸로 알고 있는데,지금 판매하고 있는건 그때부터 냉장보관이 된건가요?이렇게 오랫동안 냉장보관이 가능한건지...아님 그냥 냉동송이를 사는게 나은건지...?자연송이는 가격이 워낙 비싸서 잘알고 구매를 해야할거 같아서요.아시는 분, 지식 좀 나눠주세요~"
"337" "곧 있으면 명절이 다가와서 친정이나 시댁이나 선물을 똑같이 하려고 알아보고있는데 그중에 어떤것을 사들까 하다가 이번에는 건강식품이 괜찮을것 같아서알아보고 있습니다. 찾아보니까 은근 종류가 많아서 어떤것이 괜찮은지 모르겠네요. 같은 걸로 구입해서 줄려고 하는데 어떤게 괜찮을까요?50대건강식품쪽으로 알려주시길 바랍니다. 친정이나 시댁 모두 50대 후반 이시거든요. 부담없이 먹을수 있는것으로 알려주셨으면 합니당.가격보다는 건강을 챙길수 있는 식품이면 더욱 좋겠습니다.명절 선물로 이것도 괜찮겠죠?"
"338" "저희 회사에서 올해 야심차게 사업을 진행하면서개업 행사선물을 준비하려한답니다여러군데가 온라인상 있는데 믿을만한 사은품이나 기념품홍보전문 회사를 지식인에서 추천받고 싶어요저희회사는 세미나도 많고 야유회나 체육대회 같은 행사때도많이 필요하기때문에 제대로 된 회사와 조인하고 싶답니다!전임 언니가 알려준곳도 있지만 그곳은 배송부분에서 저랑 너무 안맞는 부분이 많아서무료배송하고 일자 잘지켜주는 곳이여야 할것 같아요개인적으로 따로 하는일이 좀있어 설선물이나 추석선물같은개인적 소량으로라도 가능한곳이면 더욱 좋고요요즘은 한곳에서 모든게 가능한 판족물 선물 도매 전문 업체가 많다고 들었거든요좋은 답변 부탁해요!!"
"339" "설선물을 미리 준비하려고 하는데막상 하려니까 좀 어렵네요너무 빨리 사도 안될것같고 좀 괜찮은거 미리 준비해도될만한설선물세트없을까요?순위가 높은거나 센스있는건 어떤게 있을지...ㅜ제가 직장생활을 하고 처음 맞는 설이라어떻게 준비해야하는지 잘 모르겠어요...일단 설선물세트를 준비는 해보려고 하는데조언 좀 해주세요..그렇다고 너무 비싼건 말고 순위높은거나 센스있는걸로좀 알려주셨으면 하구요...개인적으로는 좀 식상한 선물은 안하고 싶은 마음이ㅡㅜ명절때 많이 주고들 받는 그런거는 기억도 잘 안나더라구요잘 아시는분 답변좀 해주세요!설선물세트 순위높은건 뭐고 센스있는건 뭔지 좀 부탁드려요!?"
"340" "흑마늘을 먹어보려고 흑마늘 만드는법 검색해서만들어 먹어보려고 하는데 흑마늘은 어떻게 보관하나요???그리고 만든 흑마늘로 흑마늘진액만드는법 있나요??흑마늘은 그냥 전기밥솥만 있으면 되던데흑마늘진액은 다른거 필요한가요??그리고 흑마늘진액보관법은 뭔가요???"
"341" "몇년전부터 환절기만되면 땀이날듯한 기분이들면 온몸이 따거운증상이 몇초정도 나타났는데 그렇게 자주있는일도아니고 일상생활에 지장이없어서 지내왔는데 이번달들어 좀 심해져 밤에 잠을설칠정도로 따거워서 질문드립니다. 밤에 자려고 누우면 겨울이라 이불을덮는데 이불을덮고 5분정도있으면 어느순간 1-2초정도 온몸이 따겁습니다 견디기힘들정도이고 덕분에 잠도잘못자네요... 왜이렇게 요즘들어 심해진지모르겠고 증상이있을시에 두드러기나 발진은 없구요 그저 따겁기만하네요 바늘로찌르는듯한... 혹시 몇주전부터 설선물로 들어온 홍삼액을 먹기시작했는데 혹시 이게 원인이될수도있는건가요?? 딱히 변한거라고는 저거말고는없네요... 피부과를 가볼생각이구요 눈에보이는 증상이없어서 혼란스러워 글씁니다!!"
"342" "오늘 친구랑 이야기 하다가 싸이닉 딜레이버드라고 들었는데요~지금 할인 엄청 한다고 한번 알아보라고 하더라구요립틴트 4종 샀는데 마스카라랑 달팽이BB크림도 올거라며~ 저보고도 빨리 사라고선착순이라고 하는데 어디가서 사야되는지 몰라서 이렇게 글 올려요싸이닉 딜레이버드 이벤트가 정확히 뭔지 얼만큼 할인되는지어떤 제품이 이벤트를 하는건지 알려주세요ㅜㅜ글고 혹시 이번에 제품 사게 되면 설 전에 오는건지,,, 괜찮으면 친척 언니랑동생들 선물로 줄까 생각중이거든요~ 오랜만에 만나는거라~싸이닉 딜레이버드 이벤트에 대해 자세히 아시는 분 알려주세요 ~0~"
"343" "택배조회 좀 부탁드립니다.혹시 수령날짜도 알수있으면 알려주세요.운송장번호는 696942801331입니다.부탁드립니다...."
"344" "자동차 개인리스 생각중입니다.선수금 10퍼에 60개월정도요.2016투싼 에 중간등급에스타일업.네비.썬루프 희망하는데견적잘뽑는분 계신가요??"
"345" "안녕하세요 제가 이번에 대학진학하면서 저희 고등학교 쌤이엄청 신경써주셨는데 너무 감사해서 선물을 드리고 싶은데좋아하실만한 설선물세트추천 해주세요!!!!!!!!! 뭘사야할지 모르겠어요제가 학생이다 보니 돈이 얼마 없어서 3~5만원까지 생각하고 있어서그 가격대의 설선물세트추천해주시면 감사하겠슴당ㅜㅜ고등학교 쌤한테 드릴만한 설선물세트추천해주세요!!"
"346" "시부모님설날선물도와주세요 ㅠ?설날이 이제 다가오는데.?시부모님설날선물로 뭐를 해드려야 할지 잘 모르겠어요 ㅠ?적당한것으로 뭐를 해드려야하는지 처음으로 드리는 선물인데?서으이 있고 싶어서요 ㅠ 알려주세요."
"347" "어제 삼춘이 설선물로 시계를 주셨는데 이시계 어디꺼죠?가격대는 얼마하나요?"
"348" "8116030834운송장 번호인데요택배가 안오네요"
"349" "십만원이하 상품으로 추전부탁드립다 기능설명까지 해주면 감사해요"
"350" "녹용액 같은거 드릴려고 알아보고 있는데몸에 열이 많은 사람한테는 안좋다고 하더라구요,,다행히 저희 할머니가 예전에 녹용을 드셔본적이 있다고 해서할머니께 녹용액을 드릴려고 하는데요사슴녹용액기스 같은거 생각보다 너무 비싸더라구요ㅠㅠ꼭 국내산녹용 자연산녹용 같은거 아니여도 되니깐가격 괜찮은곳으로 추천 부탁드릴게요ㅠㅠㅠㅠ"
"351" "바쁘게 살다보니...다음주가 설날인거 잊었네요...거래처에 선물을 보내야 하는데ㅠㅠㅠㅠ급하게 선물을 사야하는데 오늘 주문하면 월요일에 오는설날선물세트 있을까요???늦어도 월요일까지는 도착해야 드릴수가 있거든요ㅠㅠ급합니다ㅠㅠ월요일까지 도착할수있는 설날선물세트 알려주세요ㅠㅠㅠㅠ"
"352" "? 방금 설날 때 선물할꺼 주문했는데주문하고 나서 이렇게 뜨더라구요..저 설날전에 무조건 받아야 되는데 설마 못받나요 ?? ㅠㅠㅠㅠㅠㅠ"
"353" "이번 구정선물로 어떤 거를 해야할까 고민 많이 했었는데요.인터넷에 알아보니 요즘같은 겨울에는 곶감만한 선물이 없다고 하더라구요.가격대도 제가 생각했던 비용이랑 비슷해서 곶감으로 선물을 돌리려고 하는데요.선물하기 좋은 맛있는 곶감 파는 곳으로 몇 군데만 소개해주세요 !"
"354" "모임에 돌릴 선물세트를 알아보는 중인데 두당 1만원~2만원으로 보고 있어요~1만원대 선물세트를 주로 알아보고 있는데 솔직히 값어치 못하는 거 많이 보이더라구요.다 포장값인지 뭔지..모임에 주부들밖에 없어서 이런 것보다 실속있는 거 좋아하거든요~이점 참고하셔서 1만원데 선물세트 추천 좀 해주셨음 좋겠어요~"
"355" "이번에 아이가 유치원 졸업인데요.그동안 저 대신 아이를 잘 봐주신 유치원원장과 선생님께 설 선물을 드리려고 합니다.너무 비싼 가격의 설 선물이 아니면서 또 실속있는 선물이었으면 좋겠는데요.받는 분들도 부담스럽지 않은 좋은 설 선물 추천해주세요 !"
"356" "이번 설날에도 감사한 마음을 전하기 위해 선물을 준비하려고 해요.올해는 왜 이렇게 일이 바쁜 지 좀처럼 선물을 준비할 시간이 안나네요.그래서 인터넷으로 주문하려고 하는데 어떤 선물을 준비해야할지 모르겠어요.인터넷으로 선물세트를 한 번도 사본 적이 없어서 그런데 선물하기 좋은 명절선물추천 좀 해주세요~~!"
"357" "설날선물로 상주곶감을 주문하려고 하는데믿고 싸게 살수있는곳 추천부탁드립니다~~"
"358" "?안녕하세요제가 이번에 설선물로 몽클레어 패딩을 받았는데받자마자 택을 버려서 가격표니 제품번호니 하나없네요ㅠㅠ가격을 알아서 팔껀 아닌데 얼만지 궁금하잖아요ㅠㅠ모양이런거 말구 이름확인할수있는 방법없을까요?(옷안속에 흰색택이나 그런걸로여)짭같지는 않아요내공 100겁니다!!"
"359" "예비시댁 설 선물 고르는데 예비시댁에 설 선물은 어떤게 제일좋을까요?ㅠㅠ 예비시댁 보내드리는 건 처음이라 설 선물 신경써서준비해야 할 거 같아요. 벌써 코앞으로 다가와서 혼자 고민하다가급히 예비시댁에 보낼 설 선물 뭐가 좋을 지 여쭤봐요!"
"360" "작년 하반기 첫 직장에 취직하게되어서 이번 명절에 할머니께 선물을 사드리려고하는데요!할머니가 평소 곶감을 굉장히 좋아하세요ㅎㅎ 식사 후 곶감 하나 후식으로 항상 꼭 드셔서요.그래서 곶감을 설날선물로 드리려고하는데 명품곶감 파는곳좀 알려주세요!ㅎㅎ"
"361" "?안녕하세요.종로에서 순금 8돈을 사려고하는데, 설선물로체크카드로 사려고하거든요. 수수료포함?얼마인가요???"
"362" "제가 일때문에 가족과 떨어져서 서울에서 살고있는데요.이번 설날 집에 내려갈 때 가족들이 좋아하는 과일들을 사가지고 가려고 해요.사는 김에 친척들에게도 설날 과일선물을 할까하는데요. 집까지 들고가기에도 괜찮고 포장도 예쁜 거였으면 좋겠어요또 되도록이면 가격대도 그리 부담스럽지 않고 요즘같은 겨울에 먹기에 좋은 과일이었으면 좋겠습니다 !"
"363" "양가부모님설선물 골라야하는데 고민되네요.. 성의있어보이는 부모님설선물 뭐가있을까요?!?!"
"364" "예비시댁에 이번명절에 인사가는데요설날선물 세트 추천 좀 해주세요 베스트는 뭔가요 ? 결혼을 약속한사이고...저는 남친집에서 식사도한적도있어서 명절때 인사드리거 가는게 맞다고 생각이들어서요남자친구 부모님도 시골에 가신다고 해서 그전날에나 선물 사가지고 찾아뵈려고하는데요예비시댁 선날선물 세트 추천 좀 해주세요 베스트 같은것도 알려주시면 감사하겠습니다현금이나 상품권이 설날선물 베스트긴하나 아직 결혼전이라 그건 너무예의없는거같구요성의를보여줄수있는게 좋을듯한데 예비시댁 설날선물 세트 추천 좀 부탁합니다어떤게좋을지 넘 고민스러움 !!!마음에들면 가격이 너무 쎄고 !!!가격적당하면 넘 허접하고 ...고민이네요 설날선물 베스트 어떤것들이 있는지 추천해주시면 감사하겠습니다?"
"365" "명절선물추천 받으려고요 온라인이 많이 저렴한것같아서 집에서 알아보고 있어요어머니 기억에 오래 남을만한 명절선물추천 받아서 해드리고 싶은데요.최대한 가격부담 없는 명절선물추천으로 부탁드리구요. 누구나 선물할만한 흔한건 좀 피하고 싶으니튼실하고 괜찮은 명절선물추천으로 해주세요. 몸이 안좋으시니 육류나 상품권류는 괜찮습니다.. 명절선물추천부탁드립니다."
"366" "설선물로 메트로시티 지갑을 선물 받았습니다 지금은.타지역에 와 있는데 어느 매장이든 상관없나요? 품질보증서도 다있고 모두 다있는데 영수증이없고 어디서구매했는지를 모릅니다.. 타지역매장가서 교환이나 환불요청하면 해줄까요? 상품은 이번년도나온 신상입니다"
"367" "어제 새벽 읍내 hub에서 간선하차하고 여태 변동이 없네요ㅠㅠ송장번호는 333583483363언제쯤 받아볼수있을까요 오늘,내일안에는 와야하는데요ㅠㅠ"
"368" "부모님설선물 고르는중이에요~~~성의있어보이는 부모님설선물 뭐가있을까요?!?!"
"369" "학교다니는 동안 아버지처럼 잘 챙겨주시고 잘 가르쳐주신 은사님이 계신데요.제가 졸업 전 취업이 되서 선생님께 감사한 마음을 담아 이번 설에 선물을 드리고 싶은데요이제 막 취업이 된거라 아직 돈이 그렇게 많지 않아서 가격대비 실속있는 선물을 찾고 있어요. 저렴한 선물세트지만 허접하지 않고 받는 분들께도 도움이 될만한 선물을 구매하고 싶은데...어떤 선물이 좋을까요. 추천 좀 부탁드릴게요 !"
"370" "저희 할머니께서 사탕이나 양갱처럼 단 거를 정말 좋아하시는 데 연세가 많으셔서 이가 약하세요.그래서 가끔씩 과일이나 젤리를 많이 사드리는 데 어른들께 곶감이 그렇게 좋다고 하더라구요.이번 설날선물로 할머니께 곶감을 선물해드리려고 하는데요.곶감효능 어떤 게 있는지 궁금하네요. 맛도 좋고 건강까지 챙길 수 있는 걸로 드리고 싶어요 !"
"371" "저희아들 이번에 초등학교 졸업하는데요6학년때 제일 말썽 많이 피운것 같아요그래서 담임샘께 죄송하기도 하고 감사한마음도 있어서아이들담임선생님 설명절선물 할려고하는데요 뭘하는게 좋을까요?졸업하고 나서 인사하러 찾아뵌다는데 아이 용돈으로 사는것보단 제가 그래도 직접고르고사서 보내야할것 같아서요아이들담임선생님 설명절선물 괜찮은거 몇가지만 알려주세요"
"372" "이번 설날에 장모님댁에 선물을 보내드리려고 하는데요.매년 비슷한 선물만 보내드리는 게 정말 죄송하더라구요.그래서 올해에는 설선물세트순위를 보고 좋은 걸로 선물해드리고 싶어요,혹시 설선물세트순위와 괜찮은 가격대 상품들 볼 수 있는 사이트 어디 없을까요?되도록이면 건강에 좋은 제품이었으면 좋겠어요 !"
